,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,bought_tranquil_boots,bought_travel_boots,bought_travel_boots_2,bought_phase_boots,bought_boots,bought_arcane_boots,bought_power_treads,bought_guardian_greaves,bought_boots_of_bearing,bought_force_boots,bought_wind_lace,bought_tpscroll,bought_slippers,bought_boots_of_elves,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,used_travel_boots,used_travel,used_travel_boots_2,used_tpscroll,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals,team
20,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,134600696,0.0,True,3496.0,16.0,24.0,3.0,3.0,0.0,0.7777778,2.0,0.0,103.20209,70.0,14.0,6.0,9.0,29.0,137.0,0.0,415.0,779.0,18528.0,26626.0,1423.0,192.0,3.5,24.0,0.0,3.0,3.0,1.0,285.0,587.0,6.0,260.14285714285717,3.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,3.0,174.0,0.0,0.0,2.0,6.0,1.0,Muko
21,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,1077021946,0.0,True,3496.0,0.0,0.0,1.0,4.0,0.0,0.7777778,4.0,2.0,8.199812,61.0,70.0,22.0,6.0,13.0,498.0,15.0,745.0,1001.0,33905.0,48119.0,10474.0,0.0,5.0,153.0,3.0,0.0,30.0,2.0,349.0,567.0,3.0,,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,4.0,Muko
22,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,153031584,0.0,True,3496.0,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.0,53.39998,38.0,2.0,7.0,8.0,20.0,187.0,16.0,409.0,501.0,20824.0,16185.0,1239.0,0.0,3.0,99.0,0.0,0.0,30.0,0.0,584.0,438.0,6.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,7.0,1.0,Muko
23,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,224257494,0.0,True,3496.0,3.0,2.0,0.0,20.0,0.0,0.5777778,2.0,1.0,15.900001,36.0,39.0,9.0,4.0,17.0,561.0,16.0,707.0,1049.0,38232.0,51815.0,6558.0,0.0,5.2,89.0,1.0,0.0,0.0,0.0,302.0,761.0,3.0,315.3333333333333,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,Muko
24,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,143642783,0.0,True,3496.0,7.0,25.0,8.0,4.0,0.0,0.5777778,0.0,0.0,21.832535,23.0,31.0,1.0,11.0,25.0,68.0,1.0,322.0,525.0,12948.0,28605.0,235.0,125.0,2.17,4.0,0.0,2.0,0.0,2.0,429.0,534.0,7.0,301.6666666666667,1.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,160.0,0.0,0.0,0.0,10.0,3.0,Muko
25,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,417265967,1.0,False,3496.0,1.0,2.0,2.0,5.0,0.0,0.81578946,2.0,0.0,16.833107,36.0,36.0,13.0,7.0,18.0,451.0,8.0,632.0,792.0,31708.0,60823.0,3248.0,7062.0,3.88,122.0,0.0,2.0,15.0,1.0,371.0,639.0,3.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,8.0,1.0,Jh
26,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,380253961,1.0,False,3496.0,0.0,0.0,5.0,6.0,0.0,0.34210527,1.0,0.0,25.999998,9.0,94.0,4.0,8.0,9.0,588.0,12.0,631.0,790.0,30948.0,26958.0,4705.0,0.0,1.44,264.0,0.0,0.0,57.0,1.0,352.0,645.0,2.0,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Jh
27,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,169606098,1.0,False,3496.0,2.0,1.0,0.0,6.0,0.0,0.7368421,1.0,0.0,86.53403,45.0,49.0,8.0,6.0,20.0,423.0,3.0,559.0,844.0,28158.0,33611.0,10262.0,0.0,4.0,139.0,0.0,0.0,18.0,0.0,499.0,529.0,3.0,360.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,9.0,1.0,Jh
28,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,153196865,1.0,False,3496.0,23.0,42.0,3.0,4.0,0.0,0.81578946,2.0,0.0,35.0,24.0,58.0,6.0,9.0,26.0,60.0,3.0,361.0,667.0,15986.0,15069.0,2168.0,4671.0,3.2,3.0,0.0,6.0,0.0,1.0,363.0,288.0,7.0,287.42857142857144,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,Jh
29,8595075445,1765135012,9929176,9933904,"134600696, 1077021946, 153031584, 224257494, 143642783",Muko,"417265967, 380253961, 169606098, 153196865, 40096638",Jh,Jh vs Muko,40096638,1.0,False,3496.0,0.0,4.0,3.0,4.0,0.0,0.84210527,0.0,0.0,110.09954,15.0,84.0,5.0,15.0,27.0,67.0,1.0,414.0,573.0,19484.0,25305.0,2917.0,0.0,2.0,25.0,1.0,0.0,0.0,2.0,554.0,194.0,8.0,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,69.0,0.0,2.0,2.0,8.0,0.0,Jh
