,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,dire_team_accs,dire_team_name,radiant_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,bought_tranquil_boots,bought_travel_boots,bought_travel_boots_2,bought_phase_boots,bought_boots,bought_arcane_boots,bought_power_treads,bought_guardian_greaves,bought_boots_of_bearing,bought_force_boots,bought_wind_lace,bought_tpscroll,bought_slippers,bought_boots_of_elves,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,used_travel_boots,used_travel,used_travel_boots_2,used_tpscroll,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals
0,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,173091071,1.0,True,2182.0,0.0,0.0,4.0,3.0,0.0,0.71794873,1.0,0.0,0.0,14.0,102.0,17.0,3.0,11.0,274.0,15.0,645.0,715.0,22451.0,22111.0,3187.0,160.0,7.0,107.0,0.0,2.0,27.0,0.0,92.0,297.0,2.0,,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,7.0,0.0
1,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,108677147,1.0,True,2182.0,8.0,18.0,0.0,3.0,0.0,0.74358976,0.0,0.0,0.0,59.0,87.0,4.0,1.0,25.0,17.0,1.0,301.0,419.0,10846.0,8697.0,200.0,0.0,14.5,3.0,0.0,3.0,0.0,0.0,25.0,214.0,8.0,259.6666666666667,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,302.0,0.0,0.0,4.0,2.0,0.0
2,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,859812912,1.0,True,2182.0,6.0,12.0,0.0,1.0,0.0,0.53846157,1.0,0.0,78.63342,22.0,27.0,1.0,4.0,20.0,45.0,1.0,303.0,374.0,10341.0,6167.0,3062.0,0.0,4.2,4.0,0.0,4.0,0.0,0.0,118.0,101.0,11.0,182.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,8.0,0.0
3,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,317992803,1.0,True,2182.0,3.0,1.0,1.0,9.0,0.0,0.7948718,1.0,1.0,45.566357,9.0,38.0,8.0,3.0,23.0,278.0,2.0,612.0,708.0,21282.0,22675.0,3693.0,0.0,7.75,96.0,0.0,0.0,18.0,0.0,114.0,228.0,1.0,360.3333333333333,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0
4,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,1077021946,1.0,True,2182.0,0.0,0.0,0.0,6.0,0.0,0.61538464,4.0,0.0,2.1,22.0,10.0,9.0,5.0,15.0,306.0,9.0,660.0,720.0,23640.0,18545.0,16111.0,2105.0,4.0,81.0,0.0,1.0,3.0,0.0,166.0,230.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,1.0
5,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,238228,0.0,False,2182.0,8.0,9.0,3.0,3.0,0.0,0.46153846,0.0,0.0,12.1,5.0,135.0,0.0,9.0,7.0,74.0,3.0,233.0,255.0,7938.0,6026.0,0.0,414.0,0.7,51.0,0.0,1.0,2.0,0.0,254.0,95.0,6.0,209.125,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,78114459,0.0,False,2182.0,0.0,0.0,0.0,1.0,0.0,0.7692308,0.0,1.0,3.9334226,2.0,41.0,0.0,7.0,10.0,241.0,8.0,416.0,561.0,14367.0,2553.0,296.0,0.0,1.25,112.0,0.0,0.0,19.0,0.0,263.0,89.0,2.0,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
7,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,903426658,0.0,False,2182.0,1.0,0.0,0.0,9.0,0.0,0.6923077,0.0,0.0,23.565926,1.0,114.0,6.0,6.0,5.0,198.0,2.0,463.0,545.0,15795.0,14450.0,379.0,0.0,1.57,20.0,0.0,0.0,0.0,0.0,209.0,514.0,3.0,361.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0
8,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,101698448,0.0,False,2182.0,8.0,22.0,0.0,4.0,0.0,0.84615386,1.0,0.0,135.8062,13.0,7.0,4.0,6.0,9.0,112.0,0.0,399.0,629.0,12946.0,23128.0,181.0,0.0,1.86,6.0,0.0,4.0,0.0,0.0,206.0,263.0,5.0,180.75,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,76.0,0.0,0.0,3.0,9.0,2.0
9,8226662815,1742763891,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","238228, 78114459, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,50964,0.0,False,2182.0,0.0,0.0,0.0,0.0,1.0,0.53846157,0.0,0.0,0.0,,15.0,3.0,11.0,4.0,163.0,5.0,332.0,351.0,10928.0,13837.0,199.0,0.0,0.58,63.0,0.0,0.0,3.0,0.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,133498685,0.0,True,3980.0,2.0,1.0,0.0,20.0,0.0,0.7037037,2.0,0.0,0.0,32.0,126.0,6.0,9.0,13.0,327.0,3.0,458.0,628.0,24722.0,23014.0,2575.0,0.0,1.9,50.0,0.0,1.0,3.0,1.0,476.0,312.0,4.0,238.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0
11,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,167618363,0.0,True,3980.0,0.0,0.0,1.0,2.0,0.0,0.7777778,2.0,2.0,78.26881,22.0,29.0,2.0,11.0,20.0,306.0,5.0,448.0,519.0,26484.0,13133.0,1913.0,11000.0,1.83,123.0,0.0,0.0,22.0,0.0,626.0,322.0,3.0,,,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
12,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,126607959,0.0,True,3980.0,0.0,0.0,3.0,10.0,0.0,0.8518519,4.0,2.0,35.332714,63.0,72.0,17.0,5.0,6.0,748.0,16.0,797.0,1056.0,43307.0,102566.0,20464.0,0.0,3.83,294.0,0.0,2.0,45.0,1.0,399.0,488.0,3.0,,,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,5.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,7.0,1.0
13,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,71904413,0.0,True,3980.0,8.0,19.0,3.0,1.0,0.0,0.4074074,0.0,0.0,34.43353,23.0,20.0,1.0,14.0,10.0,55.0,4.0,252.0,446.0,12398.0,10033.0,0.0,1206.0,0.73,13.0,1.0,2.0,0.0,1.0,671.0,521.0,9.0,316.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,86.0,0.0,1.0,0.0,7.0,2.0
14,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,139197978,0.0,True,3980.0,17.0,34.0,5.0,4.0,0.0,0.5185185,0.0,0.0,57.73335,18.0,64.0,0.0,12.0,14.0,133.0,4.0,331.0,502.0,16008.0,14397.0,269.0,0.0,1.08,59.0,0.0,4.0,1.0,1.0,554.0,148.0,9.0,312.05882352941177,2.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,2.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0
15,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,39418347,1.0,False,3980.0,0.0,0.0,2.0,1.0,1.0,0.8039216,5.0,0.0,0.83278537,6.0,35.0,16.0,5.0,25.0,688.0,19.0,775.0,868.0,45182.0,89115.0,14432.0,0.0,6.83,194.0,0.0,1.0,32.0,1.0,214.0,834.0,2.0,,,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0
16,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,192310808,1.0,False,3980.0,2.0,1.0,1.0,9.0,0.0,0.8039216,0.0,0.0,165.2996,32.0,76.0,29.0,2.0,12.0,618.0,17.0,770.0,1055.0,48364.0,97660.0,3665.0,0.0,13.67,240.0,0.0,1.0,59.0,0.0,96.0,2478.0,2.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,2.0,0.0,21.0,0.0,0.0,3.0,0.0,6.0,2.0
17,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,99374795,1.0,False,3980.0,15.0,37.0,0.0,9.0,0.0,0.49019608,0.0,0.0,100.93483,3.0,7.0,1.0,5.0,24.0,187.0,0.0,344.0,588.0,18316.0,15866.0,951.0,0.0,4.17,24.0,3.0,0.0,0.0,1.0,163.0,315.0,6.0,280.2857142857143,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
18,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,26793089,1.0,False,3980.0,14.0,21.0,2.0,7.0,0.0,0.8039216,0.0,0.0,0.0,109.0,45.0,1.0,7.0,40.0,108.0,1.0,344.0,609.0,18287.0,27601.0,6049.0,11932.0,5.13,29.0,0.0,2.0,4.0,2.0,216.0,581.0,10.0,283.35714285714283,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,1.0,0.0,0.0,63.0,0.0,2.0,0.0,11.0,4.0
19,8226618941,1742761297,9670960,9664707,"133498685, 167618363, 126607959, 71904413, 139197978","39418347, 192310808, 99374795, 26793089, 1265663769",Hynips,Ordinary Banana,Hynips vs Ordinary Banana,1265663769,1.0,False,3980.0,0.0,0.0,1.0,3.0,0.0,0.84313726,1.0,0.0,16.199347,6.0,43.0,4.0,8.0,39.0,350.0,4.0,486.0,848.0,27565.0,28551.0,4921.0,5368.0,4.78,100.0,0.0,1.0,3.0,1.0,466.0,320.0,3.0,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,173091071,1.0,True,2122.0,0.0,0.0,8.0,2.0,0.0,0.6666667,1.0,1.0,36.50074,9.0,29.0,5.0,3.0,19.0,192.0,4.0,536.0,665.0,17831.0,19048.0,2502.0,5854.0,6.0,82.0,1.0,0.0,21.0,0.0,120.0,383.0,2.0,,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,1.0
21,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,108677147,1.0,True,2122.0,9.0,17.0,1.0,4.0,0.0,0.6666667,0.0,0.0,45.899536,42.0,64.0,4.0,3.0,20.0,46.0,0.0,343.0,528.0,10391.0,13546.0,1436.0,0.0,6.0,5.0,0.0,2.0,2.0,0.0,85.0,173.0,5.0,230.85714285714286,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,263.0,0.0,1.0,6.0,2.0,0.0
22,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,859812912,1.0,True,2122.0,4.0,12.0,0.0,4.0,0.0,0.6944444,1.0,0.0,109.2669,17.0,27.0,1.0,6.0,24.0,89.0,5.0,395.0,478.0,12952.0,9635.0,7258.0,0.0,3.57,1.0,0.0,0.0,0.0,0.0,222.0,167.0,6.0,203.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,7.0,0.0
23,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,317992803,1.0,True,2122.0,3.0,0.0,0.0,9.0,1.0,0.8611111,1.0,0.0,92.265564,34.0,106.0,17.0,5.0,14.0,173.0,4.0,597.0,701.0,19994.0,38251.0,4199.0,0.0,5.17,27.0,0.0,0.0,2.0,0.0,225.0,415.0,3.0,303.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,9.0,2.0
24,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,1077021946,1.0,True,2122.0,0.0,0.0,1.0,0.0,0.0,0.6944444,8.0,0.0,14.767528,37.0,54.0,9.0,3.0,16.0,263.0,24.0,661.0,824.0,23039.0,34130.0,18606.0,2057.0,6.25,74.0,0.0,0.0,10.0,0.0,106.0,369.0,2.0,,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,6.0,3.0
25,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,78114459,0.0,False,2122.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,32.40056,2.0,18.0,0.0,7.0,8.0,346.0,9.0,535.0,643.0,17403.0,16369.0,916.0,0.0,1.0,180.0,0.0,0.0,20.0,0.0,307.0,569.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0
26,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,238228,0.0,False,2122.0,8.0,14.0,4.0,1.0,0.0,0.75,0.0,0.0,11.80047,6.0,37.0,2.0,2.0,13.0,55.0,1.0,271.0,338.0,8079.0,19134.0,182.0,4139.0,5.0,3.0,0.0,1.0,0.0,0.0,68.0,122.0,5.0,317.625,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
27,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,903426658,0.0,False,2122.0,1.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,47.69863,6.0,28.0,6.0,10.0,16.0,181.0,4.0,454.0,625.0,13172.0,19421.0,149.0,0.0,2.0,24.0,0.0,4.0,0.0,1.0,411.0,627.0,3.0,360.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,1.0,0.0,86.0,0.0,3.0,0.0,6.0,2.0
28,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,101698448,0.0,False,2122.0,4.0,13.0,0.0,1.0,0.0,0.6,0.0,0.0,32.766544,7.0,136.0,3.0,9.0,9.0,29.0,2.0,268.0,335.0,9505.0,4434.0,84.0,218.0,1.2,2.0,0.0,4.0,0.0,0.0,290.0,249.0,11.0,292.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,1.0,2.0,3.0,0.0
29,8226598202,1742760163,9670941,9670999,"173091071, 108677147, 859812912, 317992803, 1077021946","78114459, 238228, 903426658, 101698448, 50964",canin,YOZh666,YOZh666 vs canin,50964,0.0,False,2122.0,0.0,0.0,1.0,4.0,0.0,0.75,0.0,0.0,18.198883,,52.0,9.0,9.0,6.0,193.0,4.0,470.0,573.0,13502.0,29954.0,547.0,0.0,1.5,75.0,0.0,0.0,8.0,1.0,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,8226530886,1742756803,9670999,9670941,"78114459, 238228, 903426658, 101698448, 50964","173091071, 108677147, 317992803, 859812912, 1077021946",YOZh666,canin,YOZh666 vs canin,78114459,1.0,True,1759.0,0.0,0.0,0.0,2.0,1.0,0.5652174,4.0,0.0,0.0,1.0,47.0,11.0,0.0,15.0,166.0,35.0,569.0,626.0,16719.0,11758.0,5920.0,0.0,26.0,26.0,0.0,2.0,3.0,0.0,5.0,119.0,1.0,,,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,2.0
31,8226530886,1742756803,9670999,9670941,"78114459, 238228, 903426658, 101698448, 50964","173091071, 108677147, 317992803, 859812912, 1077021946",YOZh666,canin,YOZh666 vs canin,238228,1.0,True,1759.0,8.0,12.0,3.0,1.0,0.0,0.67391306,0.0,1.0,67.59977,18.0,71.0,7.0,2.0,24.0,59.0,1.0,393.0,526.0,12111.0,9286.0,24.0,250.0,10.33,5.0,0.0,1.0,0.0,0.0,46.0,404.0,4.0,313.42857142857144,1.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,8.0,2.0
32,8226530886,1742756803,9670999,9670941,"78114459, 238228, 903426658, 101698448, 50964","173091071, 108677147, 317992803, 859812912, 1077021946",YOZh666,canin,YOZh666 vs canin,903426658,1.0,True,1759.0,2.0,4.0,0.0,6.0,0.0,0.7173913,1.0,0.0,32.199562,8.0,114.0,15.0,2.0,18.0,117.0,4.0,530.0,683.0,15122.0,22404.0,1301.0,0.0,11.0,6.0,0.0,1.0,0.0,0.0,64.0,518.0,4.0,260.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,9.0,109.0,0.0,2.0,0.0,6.0,2.0
33,8226530886,1742756803,9670999,9670941,"78114459, 238228, 903426658, 101698448, 50964","173091071, 108677147, 317992803, 859812912, 1077021946",YOZh666,canin,YOZh666 vs canin,101698448,1.0,True,1759.0,3.0,8.0,0.0,5.0,0.0,0.67391306,0.0,0.0,65.73644,3.0,7.0,5.0,2.0,26.0,61.0,2.0,360.0,500.0,9324.0,11936.0,24.0,442.0,10.33,26.0,1.0,2.0,0.0,0.0,69.0,280.0,6.0,360.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,149.0,0.0,0.0,1.0,8.0,2.0
